ID_Pedido ; Data ; Produto ; Categoria ; Quantidade ; Preco_Unitario ; Receita_Bruta ; Desconto ; Receita_Liquida ; Regiao ; Canal_Venda ; Status_Entrega ; Estado_UF ; Custo_Unitario ; Custo_Total ; Lucro_Liquido ; Margem_Lucro_Porcentagem ; Idade_Cliente ; Genero_Cliente ; Faixa_Etaria ; Valor_Frete ; Dias_Entrega ; Transportadora ; Meio_Pagamento ; Avaliacao_Cliente
1868;45165;Caixa de Som Portatil Anker Soundcore 2;Eletrodomésticos & TV;9;1384;12456;0;12456;Norte;Loja Física;Cancelado;PA;581,28;5231,52;7224,48;0,58;25;Não Informado;18-29;55;0;LogTech Express;PIX;1
1872;43366;Samsung Galaxy Tab S10 FE+;Computadores;6;1102;6612;0,1;5950,8;Norte;Online;Em trânsito;AC;628,14;3768,84;2181,96;0,366666667;29;Masculino;18-29;43;7;LogTech Express;PIX;3
1891;43302;iPhone 14 128GB;Celulares;10;1935;19350;0;19350;Norte;Online;Em trânsito;AC;1141,65;11416,5;7933,5;0,41;19;Não Informado;18-29;177;24;TransFrete;PIX;1
1895;44064;Camera de Acao GoPro HERO 12 Black;Eletrodomésticos & TV;5;607;3035;0;3035;Sul;Loja Física;Entregue;SC;267,08;1335,4;1699,6;0,56;70;Não Informado;50+;118;6;LogTech Express;PIX;3
1897;43202;Fone Baseus Bowie Bowie WM02;Acessórios;9;731;6579;0,15;5592,15;Nordeste;Online;Cancelado;CE;307,02;2763,18;2828,97;0,505882353;38;Feminino;30-49;146;0;LogTech Express;PIX;5
1904;43773;Notebook ASUS Zenbook 14 OLED;Computadores;6;2157;12942;0;12942;Nordeste;Loja Física;Entregue;PI;1121,64;6729,84;6212,16;0,48;66;Feminino;50+;54;13;LogTech Express;PIX;5
1911;42971;Samsung Galaxy Tab S10 FE+;Computadores;7;319;2233;0,15;1898,05;Nordeste;Loja Física;Entregue;MA;175,45;1228,15;669,9;0,352941176;63;Não Informado;50+;145;15;Correios;PIX;4
1921;45264;Infinix Note 40 Pro;Celulares;5;2129;10645;0,15;9048,25;Centro-Oeste;Online;Em trânsito;DF;915,47;4577,35;4470,9;0,494117647;21;Não Informado;18-29;101;18;LogTech Express;PIX;3
1923;44769;Fone Haylou GT7 Neo;Acessórios;5;2491;12455;0,05;11832,25;Nordeste;Loja Física;Entregue;RN;1693,88;8469,4;3362,85;0,284210526;89;Masculino;50+;84;12;Correios;PIX;1
1928;44032;Robo Aspirador de Po Kabum Smart 700;Eletrodomésticos & TV;6;4894;29364;0,1;26427,6;Nordeste;Marketplace;Em trânsito;MA;3278,98;19673,88;6753,72;0,255555556;36;Masculino;30-49;127;10;TransFrete;PIX;3
1931;45025;Smartwatch Samsung Galaxy Watch 7;Eletrodomésticos & TV;10;1709;17090;0,1;15381;Nordeste;Loja Física;Entregue;BA;1008,31;10083,1;5297,9;0,344444444;20;Feminino;18-29;129;8;Correios;PIX;5
1947;43333;Roteador Wi-Fi 6 TP-Link Archer AX12;Eletrodomésticos & TV;7;703;4921;0,05;4674,95;Sudeste;Loja Física;Entregue;SP;428,83;3001,81;1673,14;0,357894737;26;Masculino;18-29;158;3;Correios;PIX;3
1955;45304;Pilha Recarregavel Duracell AAA;Eletrodomésticos & TV;5;174;870;0,05;826,5;Nordeste;Online;Entregue;AL;76,56;382,8;443,7;0,536842105;74;Masculino;50+;171;6;TransFrete;PIX;3
1959;45040;Mouse Sem Fio Logitech M280;Acessórios;7;4289;30023;0,05;28521,85;Nordeste;Online;Entregue;PI;2573,4;18013,8;10508,05;0,368421053;36;Feminino;30-49;86;20;LogTech Express;PIX;4
1960;44437;Robo Aspirador de Po Liectroux XR500;Eletrodomésticos & TV;10;4856;48560;0,15;41276;Nordeste;Marketplace;Entregue;BA;2476,56;24765,6;16510,4;0,4;78;Masculino;50+;50;24;TransFrete;PIX;3
1963;43406;Motorola Moto G54;Celulares;9;2021;18189;0,1;16370,1;Sul;Marketplace;Em trânsito;SC;869,03;7821,27;8548,83;0,522222222;64;Masculino;50+;165;11;TransFrete;PIX;5
1967;43567;Mini Projetor Portatil Magcubic HY300;Eletrodomésticos & TV;10;3392;33920;0,05;32224;Nordeste;Online;Entregue;PI;1356,8;13568;18656;0,578947368;20;Não Informado;18-29;96;11;LogTech Express;PIX;1
1971;42760;Nothing Phone (2a);Celulares;8;4050;32400;0,05;30780;Norte;Online;Entregue;AM;2268;18144;12636;0,410526316;32;Masculino;30-49;104;10;TransFrete;PIX;3
1973;44185;Notebook Acer Aspire 5;Computadores;6;2377;14262;0,1;12835,8;Nordeste;Online;Entregue;SE;1188,5;7131;5704,8;0,444444444;87;Masculino;50+;114;18;Correios;PIX;1
1983;44731;Mouse Logitech Pebble M350;Acessórios;8;3718;29744;0,15;25282,4;Norte;Loja Física;Entregue;PA;1673,1;13384,8;11897,6;0,470588235;76;Não Informado;50+;123;12;LogTech Express;PIX;1
1987;43701;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;9;3814;34326;0,05;32609,7;Nordeste;Marketplace;Entregue;SE;2440,96;21968,64;10641,06;0,326315789;20;Feminino;18-29;52;10;LogTech Express;PIX;4
1991;45910;Mouse Gamer Razer DeathAdder Essential;Acessórios;8;3900;31200;0,05;29640;Nordeste;Online;Entregue;BA;2418;19344;10296;0,347368421;83;Masculino;50+;114;22;Correios;PIX;1
1994;43283;Smartwatch Huawei Band 9;Eletrodomésticos & TV;6;4807;28842;0,1;25957,8;Norte;Loja Física;Entregue;AM;3124,55;18747,3;7210,5;0,277777778;71;Feminino;50+;16;10;TransFrete;PIX;5
2014;44129;Caixa de Som JBL Essential 2;Eletrodomésticos & TV;7;2535;17745;0,05;16857,75;Norte;Loja Física;Entregue;AC;1014;7098;9759,75;0,578947368;79;Masculino;50+;164;4;TransFrete;PIX;4
2026;42782;Roteador Wi-Fi 6 TP-Link Archer AX12;Eletrodomésticos & TV;10;1753;17530;0,15;14900,5;Sudeste;Online;Em trânsito;SP;1227,1;12271;2629,5;0,176470588;22;Masculino;18-29;167;10;LogTech Express;PIX;3
2036;45779;Caixa de Som JBL Flip 6;Eletrodomésticos & TV;9;3598;32382;0,1;29143,8;Sudeste;Marketplace;Em trânsito;ES;1978,9;17810,1;11333,7;0,388888889;31;Masculino;30-49;155;24;TransFrete;PIX;5
2044;45090;Xiaomi POCO X6 Neo;Celulares;7;4031;28217;0,05;26806,15;Sul;Loja Física;Entregue;PR;1612,4;11286,8;15519,35;0,578947368;35;Não Informado;30-49;126;9;Correios;PIX;4
2050;43803;iPad 10ª Geracao;Computadores;8;2468;19744;0,15;16782,4;Norte;Marketplace;Entregue;AP;1061,24;8489,92;8292,48;0,494117647;41;Não Informado;30-49;142;21;Correios;PIX;5
2056;45615;Xiaomi Redmi 13C;Celulares;10;4178;41780;0,05;39691;Sul;Loja Física;Entregue;PR;2548,58;25485,8;14205,2;0,357894737;52;Não Informado;50+;124;14;Correios;PIX;3
2069;43974;Amazon Kindle 11ª Geracao;Computadores;6;359;2154;0,1;1938,6;Nordeste;Marketplace;Em trânsito;MA;201,04;1206,24;732,36;0,377777778;91;Masculino;50+;128;17;TransFrete;PIX;2
2074;42978;Processador AMD Ryzen 7 5700X;Computadores;7;2784;19488;0;19488;Norte;Loja Física;Cancelado;RO;1447,68;10133,76;9354,24;0,48;47;Feminino;30-49;120;0;LogTech Express;PIX;5
2078;45847;Fone Baseus Bowie Bowie WM02;Acessórios;10;951;9510;0,1;8559;Norte;Marketplace;Em trânsito;TO;475,5;4755;3804;0,444444444;23;Não Informado;18-29;65;13;TransFrete;PIX;4
2081;44218;Headphone Anker Soundcore Q30;Acessórios;9;2216;19944;0,15;16952,4;Sul;Online;Em trânsito;SC;908,56;8177,04;8775,36;0,517647059;69;Não Informado;50+;101;15;Correios;PIX;1
2083;45691;Processador Intel Core i5-14400F;Computadores;10;4059;40590;0,1;36531;Norte;Marketplace;Cancelado;AM;2597,76;25977,6;10553,4;0,288888889;46;Não Informado;30-49;82;0;TransFrete;PIX;2
2086;45424;Xiaomi Pad 6;Computadores;10;560;5600;0,15;4760;Sudeste;Marketplace;Cancelado;RJ;246,4;2464;2296;0,482352941;19;Não Informado;18-29;125;0;TransFrete;PIX;1
2095;44731;Realme C67;Celulares;6;515;3090;0,15;2626,5;Sudeste;Marketplace;Entregue;ES;278,1;1668,6;957,9;0,364705882;76;Feminino;50+;155;22;TransFrete;PIX;2
2096;44760;Drone DJI Avata 2;Eletrodomésticos & TV;5;4722;23610;0,05;22429,5;Norte;Loja Física;Entregue;AP;2077,68;10388,4;12041,1;0,536842105;34;Feminino;30-49;111;17;TransFrete;PIX;3
2098;45822;Xiaomi POCO X7 Pro;Celulares;6;4600;27600;0;27600;Centro-Oeste;Online;Entregue;GO;2346;14076;13524;0,49;74;Masculino;50+;109;12;TransFrete;PIX;2
2106;44726;Infinix Hot 40i;Celulares;9;4888;43992;0,15;37393,2;Nordeste;Loja Física;Entregue;PI;2150,72;19356,48;18036,72;0,482352941;77;Feminino;50+;116;11;Correios;PIX;5
2109;45387;Notebook Lenovo ThinkPad E14;Computadores;8;1744;13952;0,05;13254,4;Sudeste;Loja Física;Cancelado;SP;837,12;6696,96;6557,44;0,494736842;34;Não Informado;30-49;94;0;TransFrete;PIX;2
2112;43241;Drone DJI Avata 2;Eletrodomésticos & TV;10;528;5280;0,05;5016;Norte;Loja Física;Em trânsito;TO;221,76;2217,6;2798,4;0,557894737;18;Feminino;18-29;119;12;TransFrete;PIX;2
2132;44277;Smartwatch Amazfit Bip 5;Eletrodomésticos & TV;8;3896;31168;0,1;28051,2;Nordeste;Marketplace;Entregue;SE;2298,64;18389,12;9662,08;0,344444444;18;Feminino;18-29;37;10;LogTech Express;PIX;5
2137;45180;Notebook Dell Inspiron 15;Computadores;8;1215;9720;0,05;9234;Norte;Marketplace;Entregue;RO;838,35;6706,8;2527,2;0,273684211;71;Não Informado;50+;79;5;Correios;PIX;5
2142;42920;Fone Xiaomi Redmi Buds 5 Pro;Acessórios;10;417;4170;0,05;3961,5;Sudeste;Marketplace;Em trânsito;MG;170,97;1709,7;2251,8;0,568421053;58;Feminino;50+;100;21;LogTech Express;PIX;1
2147;45093;Honor Magic 6 Pro;Celulares;8;3135;25080;0,1;22572;Nordeste;Online;Em trânsito;PI;1912,35;15298,8;7273,2;0,322222222;29;Masculino;18-29;53;3;TransFrete;PIX;1
2151;45325;Hub USB-C 7 em 1 Baseus;Acessórios;6;2016;12096;0;12096;Nordeste;Loja Física;Entregue;PE;1169,28;7015,68;5080,32;0,42;56;Masculino;50+;123;24;Correios;PIX;1
2153;44662;Headset Gamer Razer BlackShark V2 X;Acessórios;7;220;1540;0;1540;Sudeste;Online;Entregue;MG;107,8;754,6;785,4;0,51;84;Masculino;50+;78;19;TransFrete;PIX;4
2155;43002;SSD Kingston NV2 1TB;Computadores;7;4792;33544;0;33544;Nordeste;Online;Entregue;AL;2156,4;15094,8;18449,2;0,55;67;Feminino;50+;85;15;LogTech Express;PIX;3
2157;43365;Fone Ambie Sound Earcuffs;Acessórios;8;1345;10760;0;10760;Sul;Online;Em trânsito;PR;739,75;5918;4842;0,45;94;Masculino;50+;161;13;TransFrete;PIX;3
2158;44147;Smartwatch Apple Watch Series 10;Eletrodomésticos & TV;6;409;2454;0,1;2208,6;Norte;Online;Entregue;AP;208,59;1251,54;957,06;0,433333333;19;Não Informado;18-29;74;15;Correios;PIX;3
2165;43432;Cabo Lightning Baseus;Acessórios;8;2388;19104;0,05;18148,8;Centro-Oeste;Loja Física;Entregue;MT;955,2;7641,6;10507,2;0,578947368;84;Feminino;50+;126;25;TransFrete;PIX;3
2168;43129;Xiaomi POCO F6;Celulares;8;4410;35280;0;35280;Sudeste;Marketplace;Cancelado;MG;2425,5;19404;15876;0,45;62;Não Informado;50+;140;0;Correios;PIX;2
2180;45071;Echodot 5ª Geracao com Alexa;Eletrodomésticos & TV;10;4533;45330;0,15;38530,5;Norte;Marketplace;Entregue;AM;3173,1;31731;6799,5;0,176470588;65;Não Informado;50+;62;15;LogTech Express;PIX;4
2186;45647;Headphone Anker Soundcore Q30;Acessórios;6;3433;20598;0;20598;Nordeste;Marketplace;Em trânsito;BA;2059,8;12358,8;8239,2;0,4;56;Não Informado;50+;116;19;TransFrete;PIX;1
2187;44514;Mini PC Beelink SER5;Computadores;7;3812;26684;0,15;22681,4;Sudeste;Marketplace;Em trânsito;ES;2134,72;14943,04;7738,36;0,341176471;50;Feminino;50+;59;7;LogTech Express;PIX;3
2188;44446;Fone Bluetooth JBL Tune 520BT;Acessórios;6;4054;24324;0;24324;Norte;Online;Cancelado;PA;2189,16;13134,96;11189,04;0,46;29;Masculino;18-29;47;0;LogTech Express;PIX;4
2197;43643;Nothing Phone (2a);Celulares;9;3115;28035;0,1;25231,5;Nordeste;Online;Entregue;AL;1308,3;11774,7;13456,8;0,533333333;43;Masculino;30-49;165;12;LogTech Express;PIX;2
2201;44427;Carregador de Pilhas Sony com 4 Pilhas;Eletrodomésticos & TV;7;1023;7161;0,05;6802,95;Nordeste;Marketplace;Entregue;PI;480,81;3365,67;3437,28;0,505263158;38;Masculino;30-49;175;19;Correios;PIX;5
2215;43252;Smart TV Samsung Neo QLED 65;Eletrodomésticos & TV;6;4004;24024;0,1;21621,6;Nordeste;Online;Em trânsito;SE;2322,32;13933,92;7687,68;0,355555556;47;Feminino;30-49;110;19;TransFrete;PIX;2
2218;45170;iPhone 14 128GB;Celulares;10;1183;11830;0;11830;Norte;Loja Física;Entregue;AP;626,99;6269,9;5560,1;0,47;71;Não Informado;50+;37;9;Correios;PIX;5
2221;42802;Carregador Portatil Baseus Power Bank 30000mAh;Acessórios;6;1660;9960;0,1;8964;Centro-Oeste;Online;Cancelado;GO;1145,4;6872,4;2091,6;0,233333333;42;Feminino;30-49;75;0;TransFrete;PIX;3
2229;43140;Samsung Galaxy A07;Celulares;9;2845;25605;0,1;23044,5;Centro-Oeste;Loja Física;Entregue;DF;1906,15;17155,35;5889,15;0,255555556;76;Feminino;50+;99;22;TransFrete;PIX;3
2234;42989;Smartwatch Xiaomi Redmi Watch 5;Eletrodomésticos & TV;9;4101;36909;0;36909;Nordeste;Loja Física;Entregue;AL;2460,6;22145,4;14763,6;0,4;52;Não Informado;50+;79;17;LogTech Express;PIX;2
2257;45939;Fone Lenovo Thinkplus LP40;Acessórios;7;423;2961;0,1;2664,9;Sul;Loja Física;Entregue;SC;228,42;1598,94;1065,96;0,4;67;Feminino;50+;38;14;TransFrete;PIX;5
2265;45584;Xiaomi Redmi A3;Celulares;10;4558;45580;0,1;41022;Sudeste;Online;Entregue;ES;2871,54;28715,4;12306,6;0,3;44;Feminino;30-49;172;17;TransFrete;PIX;1
2266;43068;OnePlus 12;Celulares;10;1065;10650;0;10650;Sul;Online;Cancelado;PR;596,4;5964;4686;0,44;56;Não Informado;50+;106;0;Correios;PIX;3
2269;45700;Samsung Galaxy A15;Celulares;7;3097;21679;0,05;20595,05;Nordeste;Loja Física;Entregue;SE;1486,56;10405,92;10189,13;0,494736842;25;Não Informado;18-29;52;2;LogTech Express;PIX;5
2271;43612;Drone DJI Avata 2;Eletrodomésticos & TV;7;3164;22148;0,1;19933,2;Sul;Online;Entregue;SC;1328,88;9302,16;10631,04;0,533333333;37;Não Informado;30-49;108;13;TransFrete;PIX;3
2272;42982;Drone DJI Mini 4 Pro;Eletrodomésticos & TV;6;4991;29946;0,15;25454,1;Norte;Loja Física;Cancelado;RR;2395,68;14374,08;11080,02;0,435294118;18;Masculino;18-29;51;0;TransFrete;PIX;4
2274;45818;Realme Note 50;Celulares;10;1108;11080;0,15;9418;Nordeste;Marketplace;Em trânsito;AL;609,4;6094;3324;0,352941176;71;Não Informado;50+;26;20;LogTech Express;PIX;2
2283;44984;Notebook Acer Aspire 5;Computadores;6;3201;19206;0,05;18245,7;Sudeste;Online;Em trânsito;RJ;2112,66;12675,96;5569,74;0,305263158;48;Feminino;30-49;151;25;Correios;PIX;3
2297;43447;Smartwatch Apple Watch Series 10;Eletrodomésticos & TV;7;4657;32599;0,1;29339,1;Sudeste;Marketplace;Entregue;SP;2049,08;14343,56;14995,54;0,511111111;66;Feminino;50+;62;16;LogTech Express;PIX;2
2298;45373;Samsung Galaxy S23 FE;Celulares;7;446;3122;0;3122;Sudeste;Loja Física;Entregue;MG;285,44;1998,08;1123,92;0,36;67;Feminino;50+;122;25;TransFrete;PIX;2
2301;45931;Smart TV TCL QLED 55;Eletrodomésticos & TV;9;689;6201;0,05;5890,95;Norte;Online;Entregue;AC;378,95;3410,55;2480,4;0,421052632;89;Não Informado;50+;136;24;Correios;PIX;1
2302;44079;Caixa de Som JBL Boombox 3;Eletrodomésticos & TV;6;444;2664;0,15;2264,4;Centro-Oeste;Online;Em trânsito;MT;275,28;1651,68;612,72;0,270588235;59;Feminino;50+;158;14;Correios;PIX;2
2303;43067;Mini Projetor Portatil Samsung The Freestyle;Eletrodomésticos & TV;7;4753;33271;0,1;29943,9;Sul;Online;Entregue;SC;3279,57;22956,99;6986,91;0,233333333;36;Não Informado;30-49;84;9;LogTech Express;PIX;1
2313;45706;Headset Gamer Corsair HS55;Acessórios;7;1602;11214;0,05;10653,3;Nordeste;Loja Física;Entregue;SE;1089,36;7625,52;3027,78;0,284210526;81;Não Informado;50+;61;25;LogTech Express;PIX;2
2336;43454;Robo Aspirador de Po Xiaomi Robot Vacuum E10;Eletrodomésticos & TV;9;1773;15957;0,05;15159,15;Nordeste;Online;Entregue;SE;1028,34;9255,06;5904,09;0,389473684;88;Não Informado;50+;96;3;LogTech Express;PIX;4
2343;45843;Teclado Mecanico Corsair K70;Acessórios;9;3180;28620;0;28620;Sul;Marketplace;Entregue;PR;1272;11448;17172;0,6;66;Feminino;50+;97;19;TransFrete;PIX;3
2353;44119;Notebook Acer Aspire 5;Computadores;9;2500;22500;0,1;20250;Sudeste;Online;Cancelado;RJ;1400;12600;7650;0,377777778;59;Feminino;50+;157;0;LogTech Express;PIX;1
2359;42864;Echo Pop com Alexa;Eletrodomésticos & TV;7;4602;32214;0,1;28992,6;Nordeste;Online;Entregue;RN;2577,12;18039,84;10952,76;0,377777778;53;Feminino;50+;114;22;Correios;PIX;3
2384;45221;Monitor ASUS ProArt 27;Computadores;9;4917;44253;0;44253;Sudeste;Loja Física;Em trânsito;ES;3245,22;29206,98;15046,02;0,34;28;Não Informado;18-29;138;14;Correios;PIX;4
2387;43931;iPhone 14 128GB;Celulares;6;1842;11052;0;11052;Sudeste;Online;Entregue;SP;1123,62;6741,72;4310,28;0,39;19;Não Informado;18-29;41;5;Correios;PIX;3
2394;43232;Samsung Galaxy S25 FE;Celulares;9;3912;35208;0,15;29926,8;Nordeste;Loja Física;Entregue;SE;2542,8;22885,2;7041,6;0,235294118;72;Masculino;50+;151;15;Correios;PIX;5
2398;44485;Carregador Sem Fio Anker Magnetic 3-in-1;Acessórios;7;1032;7224;0,1;6501,6;Sul;Online;Cancelado;PR;650,16;4551,12;1950,48;0,3;38;Masculino;30-49;32;0;TransFrete;PIX;4
2403;44083;Teclado Mecanico Corsair K70;Acessórios;10;1798;17980;0;17980;Nordeste;Loja Física;Cancelado;PI;791,12;7911,2;10068,8;0,56;87;Feminino;50+;92;0;Correios;PIX;1
2406;42993;Smart TV Xiaomi TV A Pro 55;Eletrodomésticos & TV;6;2059;12354;0,1;11118,6;Norte;Marketplace;Cancelado;PA;1420,71;8524,26;2594,34;0,233333333;37;Feminino;30-49;123;0;TransFrete;PIX;3
2407;45042;Suporte Articulado para Monitor ELG F80N;Acessórios;8;3648;29184;0,1;26265,6;Sudeste;Online;Entregue;ES;1751,04;14008,32;12257,28;0,466666667;75;Masculino;50+;127;2;LogTech Express;PIX;3
2409;45198;Mini Projetor Portatil Magcubic HY300;Eletrodomésticos & TV;6;2826;16956;0,05;16108,2;Sudeste;Online;Em trânsito;SP;1356,48;8138,88;7969,32;0,494736842;53;Não Informado;50+;101;17;TransFrete;PIX;1
2410;43922;Realme 13 Pro+;Celulares;7;4174;29218;0,1;26296,2;Norte;Online;Cancelado;AM;2587,88;18115,16;8181,04;0,311111111;29;Não Informado;18-29;66;0;Correios;PIX;1
2412;44697;Fone Bluetooth WAAW by Alok;Acessórios;10;4649;46490;0,15;39516,5;Nordeste;Loja Física;Em trânsito;CE;2045,56;20455,6;19060,9;0,482352941;59;Masculino;50+;70;20;LogTech Express;PIX;4
2421;42905;Notebook Gamer Acer Nitro V16;Computadores;9;3418;30762;0;30762;Norte;Marketplace;Entregue;RR;1982,44;17841,96;12920,04;0,42;90;Não Informado;50+;46;6;TransFrete;PIX;2
2422;43686;Samsung Galaxy Buds FE;Acessórios;10;4140;41400;0;41400;Centro-Oeste;Loja Física;Entregue;GO;2608,2;26082;15318;0,37;73;Não Informado;50+;164;4;LogTech Express;PIX;2
2429;44724;Apple AirPods 3;Acessórios;6;950;5700;0,1;5130;Sudeste;Online;Entregue;MG;570;3420;1710;0,333333333;71;Feminino;50+;105;23;Correios;PIX;4
2430;45440;Fone Ambie Sound Earcuffs;Acessórios;10;1211;12110;0,15;10293,5;Norte;Marketplace;Cancelado;PA;835,59;8355,9;1937,6;0,188235294;60;Masculino;50+;129;0;LogTech Express;PIX;2
2432;43761;Google Pixel 11 Pro;Celulares;9;647;5823;0,05;5531,85;Norte;Marketplace;Cancelado;AM;401,14;3610,26;1921,59;0,347368421;58;Masculino;50+;19;0;Correios;PIX;4
2434;45234;Motorola Edge 50 Neo;Celulares;5;3632;18160;0;18160;Nordeste;Loja Física;Em trânsito;AL;2397,12;11985,6;6174,4;0,34;74;Não Informado;50+;73;24;LogTech Express;PIX;4
2437;46010;iPad Air M2;Computadores;9;4137;37233;0;37233;Norte;Loja Física;Entregue;PA;2606,31;23456,79;13776,21;0,37;76;Masculino;50+;168;10;TransFrete;PIX;2
2441;43382;Asus ROG Phone 9;Celulares;6;1646;9876;0,1;8888,4;Nordeste;Loja Física;Entregue;PE;1135,74;6814,44;2073,96;0,233333333;26;Não Informado;18-29;170;4;Correios;PIX;1
2458;45501;Headset Gamer HyperX Cloud Stinger 2;Acessórios;5;1497;7485;0,05;7110,75;Nordeste;Marketplace;Entregue;AL;928,14;4640,7;2470,05;0,347368421;72;Não Informado;50+;69;23;Correios;PIX;2
2461;45188;Console Asus ROG Ally X;Eletrodomésticos & TV;5;3757;18785;0,15;15967,25;Nordeste;Online;Entregue;PE;1728,22;8641,1;7326,15;0,458823529;21;Não Informado;18-29;103;4;TransFrete;PIX;4
2467;44031;Console Nintendo Switch OLED;Eletrodomésticos & TV;8;4200;33600;0,15;28560;Nordeste;Loja Física;Entregue;PI;2100;16800;11760;0,411764706;41;Feminino;30-49;61;11;TransFrete;PIX;2
2470;43924;Teclado Mecanico Corsair K70;Acessórios;5;4467;22335;0,05;21218,25;Norte;Marketplace;Em trânsito;AP;2546,19;12730,95;8487,3;0,4;67;Não Informado;50+;138;8;TransFrete;PIX;2
2497;42986;Xiaomi Redmi Note 14 Pro;Celulares;7;3588;25116;0,1;22604,4;Nordeste;Marketplace;Cancelado;CE;2511,6;17581,2;5023,2;0,222222222;84;Não Informado;50+;171;0;LogTech Express;PIX;1
2503;44213;Smart TV Samsung Crystal UHD 50;Eletrodomésticos & TV;10;2528;25280;0;25280;Centro-Oeste;Marketplace;Entregue;MT;1314,56;13145,6;12134,4;0,48;76;Masculino;50+;78;15;TransFrete;PIX;5
2505;45848;Smartwatch Apple Watch Series 10;Eletrodomésticos & TV;9;2769;24921;0,1;22428,9;Sul;Marketplace;Entregue;PR;1273,74;11463,66;10965,24;0,488888889;77;Feminino;50+;42;17;LogTech Express;PIX;1
2507;44755;Fritadeira Air Fryer Philips Walita Essential;Eletrodomésticos & TV;5;4854;24270;0;24270;Norte;Loja Física;Entregue;AC;2087,22;10436,1;13833,9;0,57;24;Masculino;18-29;159;7;TransFrete;PIX;3
2510;42760;Notebook ASUS Vivobook 15;Computadores;5;2692;13460;0,1;12114;Nordeste;Online;Cancelado;PI;1399,84;6999,2;5114,8;0,422222222;24;Masculino;18-29;141;0;LogTech Express;PIX;5
2513;43572;SSD Kingston NV2 2TB;Computadores;6;757;4542;0,05;4314,9;Sudeste;Online;Cancelado;MG;325,51;1953,06;2361,84;0,547368421;88;Não Informado;50+;155;0;TransFrete;PIX;2
2518;43618;Notebook Lenovo IdeaPad 3i;Computadores;8;1638;13104;0,05;12448,8;Nordeste;Online;Entregue;PI;900,9;7207,2;5241,6;0,421052632;88;Feminino;50+;155;5;Correios;PIX;4
2525;44572;Console Asus ROG Ally X;Eletrodomésticos & TV;5;3896;19480;0,1;17532;Sudeste;Online;Entregue;MG;2415,52;12077,6;5454,4;0,311111111;89;Masculino;50+;66;8;Correios;PIX;3
2536;43723;Apple AirPods 3;Acessórios;8;4056;32448;0,15;27580,8;Sudeste;Loja Física;Cancelado;ES;2839,2;22713,6;4867,2;0,176470588;45;Não Informado;30-49;57;0;LogTech Express;PIX;3
2538;45969;Samsung Galaxy Tab S10 FE+;Computadores;5;568;2840;0,15;2414;Nordeste;Online;Entregue;MA;295,36;1476,8;937,2;0,388235294;72;Não Informado;50+;128;24;LogTech Express;PIX;2
2541;44736;Xiaomi POCO X6 Neo;Celulares;5;3219;16095;0,15;13680,75;Norte;Online;Cancelado;AC;1738,26;8691,3;4989,45;0,364705882;21;Masculino;18-29;176;0;Correios;PIX;5
2542;44709;SSD Crucial T500 2TB;Computadores;5;4176;20880;0,05;19836;Nordeste;Online;Entregue;PB;1879,2;9396;10440;0,526315789;33;Não Informado;30-49;127;19;TransFrete;PIX;1
2543;45963;Base Cooler para Notebook Multilaser;Acessórios;6;1422;8532;0;8532;Sudeste;Marketplace;Entregue;MG;938,52;5631,12;2900,88;0,34;40;Não Informado;30-49;103;6;Correios;PIX;5
2553;43352;Processador Intel Core i5-14400F;Computadores;8;1815;14520;0,05;13794;Sul;Loja Física;Entregue;PR;1197,9;9583,2;4210,8;0,305263158;39;Feminino;30-49;77;11;Correios;PIX;1
2556;44498;Roku Express HD;Eletrodomésticos & TV;6;3517;21102;0;21102;Sul;Online;Cancelado;PR;2356,39;14138,34;6963,66;0,33;65;Feminino;50+;80;0;TransFrete;PIX;5
2561;44413;Console PlayStation 5 Slim;Eletrodomésticos & TV;5;4384;21920;0,1;19728;Centro-Oeste;Loja Física;Entregue;MS;2674,24;13371,2;6356,8;0,322222222;45;Não Informado;30-49;171;5;LogTech Express;PIX;1
2570;44469;Monitor ASUS ProArt 27;Computadores;8;4944;39552;0,1;35596,8;Norte;Marketplace;Entregue;RO;3164,16;25313,28;10283,52;0,288888889;82;Feminino;50+;21;8;TransFrete;PIX;5
2571;45064;Smart TV LG NanoCell 65;Eletrodomésticos & TV;6;2575;15450;0,15;13132,5;Norte;Marketplace;Cancelado;PA;1107,25;6643,5;6489;0,494117647;25;Feminino;18-29;63;0;TransFrete;PIX;4
2576;45095;Notebook ASUS Vivobook 15;Computadores;6;658;3948;0,05;3750,6;Nordeste;Marketplace;Cancelado;PI;315,84;1895,04;1855,56;0,494736842;38;Feminino;30-49;54;0;LogTech Express;PIX;3
2577;45879;Xiaomi POCO F6;Celulares;10;967;9670;0,15;8219,5;Sudeste;Marketplace;Entregue;SP;435,15;4351,5;3868;0,470588235;82;Masculino;50+;125;13;TransFrete;PIX;5
2588;45499;Base Cooler para Notebook Multilaser;Acessórios;5;2329;11645;0,05;11062,75;Centro-Oeste;Online;Cancelado;MS;1280,95;6404,75;4658;0,421052632;28;Não Informado;18-29;27;0;LogTech Express;PIX;3
